2026-08-17 01:47:33,450 | DEBUG    | main:744 |   Processed 20/32 in batch 44
2026-08-17 01:47:33,450 | DEBUG    | main:744 |   Processed 25/32 in batch 44
2026-08-17 01:47:33,451 | DEBUG    | main:744 |   Processed 30/32 in batch 44
2026-08-17 01:47:33,451 | INFO     | main:670 | Processing batch 45/282 (32 profiles)...
2026-08-17 01:48:16,558 | DEBUG    | main:744 |   Processed 5/32 in batch 45
2026-08-17 01:48:16,558 | DEBUG    | main:744 |   Processed 10/32 in batch 45
2026-08-17 01:48:16,559 | DEBUG    | main:744 |   Processed 15/32 in batch 45
2026-08-17 01:48:16,559 | DEBUG    | main:744 |   Processed 20/32 in batch 45
2026-08-17 01:48:16,559 | DEBUG    | main:744 |   Processed 25/32 in batch 45
2026-08-17 01:48:16,560 | DEBUG    | main:744 |   Processed 30/32 in batch 45
2026-08-17 01:48:16,560 | INFO     | main:670 | Processing batch 46/282 (32 profiles)...
2026-08-17 01:48:59,727 | DEBUG    | main:744 |   Processed 5/32 in batch 46
2026-08-17 01:48:59,728 | DEBUG    | main:744 |   Processed 10/32 in batch 46
2026-08-17 01:48:59,728 | DEBUG    | main:744 |   Processed 15/32 in batch 46
2026-08-17 01:48:59,729 | DEBUG    | main:744 |   Processed 20/32 in batch 46
2026-08-17 01:48:59,729 | DEBUG    | main:744 |   Processed 25/32 in batch 46
2026-08-17 01:48:59,729 | DEBUG    | main:744 |   Processed 30/32 in batch 46
2026-08-17 01:48:59,729 | INFO     | main:670 | Processing batch 47/282 (32 profiles)...
2026-08-17 01:49:42,895 | DEBUG    | main:744 |   Processed 5/32 in batch 47
2026-08-17 01:49:42,895 | DEBUG    | main:744 |   Processed 10/32 in batch 47
2026-08-17 01:49:42,895 | DEBUG    | main:744 |   Processed 15/32 in batch 47
2026-08-17 01:49:42,896 | DEBUG    | main:744 |   Processed 20/32 in batch 47
2026-08-17 01:49:42,896 | DEBUG    | main:744 |   Processed 25/32 in batch 47
2026-08-17 01:49:42,896 | DEBUG    | main:744 |   Processed 30/32 in batch 47
2026-08-17 01:49:42,897 | INFO     | main:670 | Processing batch 48/282 (32 profiles)...
2026-08-17 01:50:26,645 | DEBUG    | main:744 |   Processed 5/32 in batch 48
2026-08-17 01:50:26,645 | DEBUG    | main:744 |   Processed 10/32 in batch 48
2026-08-17 01:50:26,645 | DEBUG    | main:744 |   Processed 15/32 in batch 48
2026-08-17 01:50:26,646 | DEBUG    | main:744 |   Processed 20/32 in batch 48
2026-08-17 01:50:26,646 | DEBUG    | main:744 |   Processed 25/32 in batch 48
2026-08-17 01:50:26,646 | DEBUG    | main:744 |   Processed 30/32 in batch 48
2026-08-17 01:50:26,647 | INFO     | main:670 | Processing batch 49/282 (32 profiles)...
2026-08-17 01:51:09,795 | DEBUG    | main:744 |   Processed 5/32 in batch 49
2026-08-17 01:51:09,796 | DEBUG    | main:744 |   Processed 10/32 in batch 49
2026-08-17 01:51:09,796 | DEBUG    | main:744 |   Processed 15/32 in batch 49
2026-08-17 01:51:09,797 | DEBUG    | main:744 |   Processed 20/32 in batch 49
2026-08-17 01:51:09,797 | DEBUG    | main:744 |   Processed 25/32 in batch 49
2026-08-17 01:51:09,797 | DEBUG    | main:744 |   Processed 30/32 in batch 49
2026-08-17 01:51:09,797 | INFO     | main:670 | Processing batch 50/282 (32 profiles)...
2026-08-17 01:51:52,916 | DEBUG    | main:744 |   Processed 5/32 in batch 50
2026-08-17 01:51:52,916 | DEBUG    | main:744 |   Processed 10/32 in batch 50
2026-08-17 01:51:52,933 | DEBUG    | main:744 |   Processed 15/32 in batch 50
2026-08-17 01:51:52,933 | DEBUG    | main:744 |   Processed 20/32 in batch 50
2026-08-17 01:51:52,934 | DEBUG    | main:744 |   Processed 25/32 in batch 50
2026-08-17 01:51:52,934 | DEBUG    | main:744 |   Processed 30/32 in batch 50
2026-08-17 01:51:52,934 | INFO     | main:670 | Processing batch 51/282 (32 profiles)...
2026-08-17 01:52:36,255 | DEBUG    | main:744 |   Processed 5/32 in batch 51
2026-08-17 01:52:36,256 | DEBUG    | main:744 |   Processed 10/32 in batch 51
2026-08-17 01:52:36,256 | DEBUG    | main:744 |   Processed 15/32 in batch 51
2026-08-17 01:52:36,257 | DEBUG    | main:744 |   Processed 20/32 in batch 51
2026-08-17 01:52:36,257 | DEBUG    | main:744 |   Processed 25/32 in batch 51
2026-08-17 01:52:36,257 | DEBUG    | main:744 |   Processed 30/32 in batch 51
2026-08-17 01:52:36,257 | INFO     | main:670 | Processing batch 52/282 (32 profiles)...
2026-08-17 01:53:19,181 | DEBUG    | main:744 |   Processed 5/32 in batch 52
2026-08-17 01:53:19,182 | DEBUG    | main:744 |   Processed 10/32 in batch 52
2026-08-17 01:53:19,182 | DEBUG    | main:744 |   Processed 15/32 in batch 52
2026-08-17 01:53:19,182 | DEBUG    | main:744 |   Processed 20/32 in batch 52
2026-08-17 01:53:19,183 | DEBUG    | main:744 |   Processed 25/32 in batch 52
2026-08-17 01:53:19,183 | DEBUG    | main:744 |   Processed 30/32 in batch 52
2026-08-17 01:53:19,183 | INFO     | main:670 | Processing batch 53/282 (32 profiles)...
2026-08-17 01:54:02,026 | DEBUG    | main:744 |   Processed 5/32 in batch 53
2026-08-17 01:54:02,026 | DEBUG    | main:744 |   Processed 10/32 in batch 53
2026-08-17 01:54:02,026 | DEBUG    | main:744 |   Processed 15/32 in batch 53
2026-08-17 01:54:02,027 | DEBUG    | main:744 |   Processed 20/32 in batch 53
2026-08-17 01:54:02,027 | DEBUG    | main:744 |   Processed 25/32 in batch 53
2026-08-17 01:54:02,028 | DEBUG    | main:744 |   Processed 30/32 in batch 53
2026-08-17 01:54:02,028 | INFO     | main:670 | Processing batch 54/282 (32 profiles)...
2026-08-17 01:54:44,863 | DEBUG    | main:744 |   Processed 5/32 in batch 54
2026-08-17 01:54:44,863 | DEBUG    | main:744 |   Processed 10/32 in batch 54
2026-08-17 01:54:44,864 | DEBUG    | main:744 |   Processed 15/32 in batch 54
2026-08-17 01:54:44,864 | DEBUG    | main:744 |   Processed 20/32 in batch 54
2026-08-17 01:54:44,865 | DEBUG    | main:744 |   Processed 25/32 in batch 54
2026-08-17 01:54:44,865 | DEBUG    | main:744 |   Processed 30/32 in batch 54
2026-08-17 01:54:44,865 | INFO     | main:670 | Processing batch 55/282 (32 profiles)...
2026-08-17 01:55:27,804 | DEBUG    | main:744 |   Processed 5/32 in batch 55
2026-08-17 01:55:27,805 | DEBUG    | main:744 |   Processed 10/32 in batch 55
2026-08-17 01:55:27,805 | DEBUG    | main:744 |   Processed 15/32 in batch 55
2026-08-17 01:55:27,806 | DEBUG    | main:744 |   Processed 20/32 in batch 55
2026-08-17 01:55:27,806 | DEBUG    | main:744 |   Processed 25/32 in batch 55
2026-08-17 01:55:27,806 | DEBUG    | main:744 |   Processed 30/32 in batch 55
2026-08-17 01:55:27,806 | INFO     | main:670 | Processing batch 56/282 (32 profiles)...
2026-08-17 01:56:10,870 | DEBUG    | main:744 |   Processed 5/32 in batch 56
2026-08-17 01:56:10,871 | DEBUG    | main:744 |   Processed 10/32 in batch 56
2026-08-17 01:56:10,871 | DEBUG    | main:744 |   Processed 15/32 in batch 56
2026-08-17 01:56:10,872 | DEBUG    | main:744 |   Processed 20/32 in batch 56
2026-08-17 01:56:10,872 | DEBUG    | main:744 |   Processed 25/32 in batch 56
2026-08-17 01:56:10,872 | DEBUG    | main:744 |   Processed 30/32 in batch 56
2026-08-17 01:56:10,873 | INFO     | main:670 | Processing batch 57/282 (32 profiles)...
2026-08-17 01:56:53,713 | DEBUG    | main:744 |   Processed 5/32 in batch 57
2026-08-17 01:56:53,713 | DEBUG    | main:744 |   Processed 10/32 in batch 57
2026-08-17 01:56:53,714 | DEBUG    | main:744 |   Processed 15/32 in batch 57
2026-08-17 01:56:53,714 | DEBUG    | main:744 |   Processed 20/32 in batch 57
2026-08-17 01:56:53,714 | DEBUG    | main:744 |   Processed 25/32 in batch 57
2026-08-17 01:56:53,715 | DEBUG    | main:744 |   Processed 30/32 in batch 57
2026-08-17 01:56:53,715 | INFO     | main:670 | Processing batch 58/282 (32 profiles)...
2026-08-17 01:57:37,195 | DEBUG    | main:744 |   Processed 5/32 in batch 58
2026-08-17 01:57:37,195 | DEBUG    | main:744 |   Processed 10/32 in batch 58
2026-08-17 01:57:37,196 | DEBUG    | main:744 |   Processed 15/32 in batch 58
2026-08-17 01:57:37,196 | DEBUG    | main:744 |   Processed 20/32 in batch 58
2026-08-17 01:57:37,196 | DEBUG    | main:744 |   Processed 25/32 in batch 58
2026-08-17 01:57:37,197 | DEBUG    | main:744 |   Processed 30/32 in batch 58
2026-08-17 01:57:37,197 | INFO     | main:670 | Processing batch 59/282 (32 profiles)...
2026-08-17 01:58:19,976 | DEBUG    | main:744 |   Processed 5/32 in batch 59
2026-08-17 01:58:19,976 | DEBUG    | main:744 |   Processed 10/32 in batch 59
2026-08-17 01:58:19,977 | DEBUG    | main:744 |   Processed 15/32 in batch 59
2026-08-17 01:58:19,977 | DEBUG    | main:744 |   Processed 20/32 in batch 59
2026-08-17 01:58:19,977 | DEBUG    | main:744 |   Processed 25/32 in batch 59
2026-08-17 01:58:19,978 | DEBUG    | main:744 |   Processed 30/32 in batch 59
2026-08-17 01:58:19,978 | INFO     | main:670 | Processing batch 60/282 (32 profiles)...
2026-08-17 01:59:03,006 | DEBUG    | main:744 |   Processed 5/32 in batch 60
2026-08-17 01:59:03,006 | DEBUG    | main:744 |   Processed 10/32 in batch 60
2026-08-17 01:59:03,006 | DEBUG    | main:744 |   Processed 15/32 in batch 60
2026-08-17 01:59:03,007 | DEBUG    | main:744 |   Processed 20/32 in batch 60
2026-08-17 01:59:03,007 | DEBUG    | main:744 |   Processed 25/32 in batch 60
2026-08-17 01:59:03,008 | DEBUG    | main:744 |   Processed 30/32 in batch 60
2026-08-17 01:59:03,008 | INFO     | main:670 | Processing batch 61/282 (32 profiles)...
2026-08-17 01:59:45,910 | DEBUG    | main:744 |   Processed 5/32 in batch 61
2026-08-17 01:59:45,910 | DEBUG    | main:744 |   Processed 10/32 in batch 61
2026-08-17 01:59:45,911 | DEBUG    | main:744 |   Processed 15/32 in batch 61
2026-08-17 01:59:45,911 | DEBUG    | main:744 |   Processed 20/32 in batch 61
2026-08-17 01:59:45,911 | DEBUG    | main:744 |   Processed 25/32 in batch 61
2026-08-17 01:59:45,912 | DEBUG    | main:744 |   Processed 30/32 in batch 61
2026-08-17 01:59:45,912 | INFO     | main:670 | Processing batch 62/282 (32 profiles)...
2026-08-17 02:00:29,323 | DEBUG    | main:744 |   Processed 5/32 in batch 62
2026-08-17 02:00:29,324 | DEBUG    | main:744 |   Processed 10/32 in batch 62
2026-08-17 02:00:29,324 | DEBUG    | main:744 |   Processed 15/32 in batch 62
2026-08-17 02:00:29,324 | DEBUG    | main:744 |   Processed 20/32 in batch 62
2026-08-17 02:00:29,325 | DEBUG    | main:744 |   Processed 25/32 in batch 62
2026-08-17 02:00:29,325 | DEBUG    | main:744 |   Processed 30/32 in batch 62
2026-08-17 02:00:29,325 | INFO     | main:670 | Processing batch 63/282 (32 profiles)...
2026-08-17 02:01:12,294 | DEBUG    | main:744 |   Processed 5/32 in batch 63
2026-08-17 02:01:12,294 | DEBUG    | main:744 |   Processed 10/32 in batch 63
2026-08-17 02:01:12,295 | DEBUG    | main:744 |   Processed 15/32 in batch 63
2026-08-17 02:01:12,295 | DEBUG    | main:744 |   Processed 20/32 in batch 63
2026-08-17 02:01:12,295 | DEBUG    | main:744 |   Processed 25/32 in batch 63
2026-08-17 02:01:12,296 | DEBUG    | main:744 |   Processed 30/32 in batch 63
2026-08-17 02:01:12,296 | INFO     | main:670 | Processing batch 64/282 (32 profiles)...
2026-08-17 02:01:55,227 | DEBUG    | main:744 |   Processed 5/32 in batch 64
2026-08-17 02:01:55,227 | DEBUG    | main:744 |   Processed 10/32 in batch 64
2026-08-17 02:01:55,228 | DEBUG    | main:744 |   Processed 15/32 in batch 64
2026-08-17 02:01:55,228 | DEBUG    | main:744 |   Processed 20/32 in batch 64
2026-08-17 02:01:55,228 | DEBUG    | main:744 |   Processed 25/32 in batch 64
2026-08-17 02:01:55,229 | DEBUG    | main:744 |   Processed 30/32 in batch 64
2026-08-17 02:01:55,229 | INFO     | main:670 | Processing batch 65/282 (32 profiles)...
2026-08-17 02:02:38,233 | DEBUG    | main:744 |   Processed 5/32 in batch 65
2026-08-17 02:02:38,234 | DEBUG    | main:744 |   Processed 10/32 in batch 65
2026-08-17 02:02:38,234 | DEBUG    | main:744 |   Processed 15/32 in batch 65
2026-08-17 02:02:38,235 | DEBUG    | main:744 |   Processed 20/32 in batch 65
2026-08-17 02:02:38,235 | DEBUG    | main:744 |   Processed 25/32 in batch 65
2026-08-17 02:02:38,235 | DEBUG    | main:744 |   Processed 30/32 in batch 65
2026-08-17 02:02:38,235 | INFO     | main:670 | Processing batch 66/282 (32 profiles)...
2026-08-17 02:03:21,188 | DEBUG    | main:744 |   Processed 5/32 in batch 66
2026-08-17 02:03:21,188 | DEBUG    | main:744 |   Processed 10/32 in batch 66
2026-08-17 02:03:21,189 | DEBUG    | main:744 |   Processed 15/32 in batch 66
2026-08-17 02:03:21,189 | DEBUG    | main:744 |   Processed 20/32 in batch 66
2026-08-17 02:03:21,189 | DEBUG    | main:744 |   Processed 25/32 in batch 66
2026-08-17 02:03:21,190 | DEBUG    | main:744 |   Processed 30/32 in batch 66
2026-08-17 02:03:21,190 | INFO     | main:670 | Processing batch 67/282 (32 profiles)...
2026-08-17 02:04:04,194 | DEBUG    | main:744 |   Processed 5/32 in batch 67
2026-08-17 02:04:04,194 | DEBUG    | main:744 |   Processed 10/32 in batch 67
2026-08-17 02:04:04,195 | DEBUG    | main:744 |   Processed 15/32 in batch 67
2026-08-17 02:04:04,195 | DEBUG    | main:744 |   Processed 20/32 in batch 67
2026-08-17 02:04:04,195 | DEBUG    | main:744 |   Processed 25/32 in batch 67
2026-08-17 02:04:04,196 | DEBUG    | main:744 |   Processed 30/32 in batch 67
2026-08-17 02:04:04,196 | INFO     | main:670 | Processing batch 68/282 (32 profiles)...
2026-08-17 02:04:47,099 | DEBUG    | main:744 |   Processed 5/32 in batch 68
2026-08-17 02:04:47,099 | DEBUG    | main:744 |   Processed 10/32 in batch 68
2026-08-17 02:04:47,099 | DEBUG    | main:744 |   Processed 15/32 in batch 68
2026-08-17 02:04:47,100 | DEBUG    | main:744 |   Processed 20/32 in batch 68
2026-08-17 02:04:47,100 | DEBUG    | main:744 |   Processed 25/32 in batch 68
2026-08-17 02:04:47,100 | DEBUG    | main:744 |   Processed 30/32 in batch 68
2026-08-17 02:04:47,101 | INFO     | main:670 | Processing batch 69/282 (32 profiles)...
2026-08-17 02:05:30,059 | DEBUG    | main:744 |   Processed 5/32 in batch 69
2026-08-17 02:05:30,060 | DEBUG    | main:744 |   Processed 10/32 in batch 69
2026-08-17 02:05:30,060 | DEBUG    | main:744 |   Processed 15/32 in batch 69
2026-08-17 02:05:30,060 | DEBUG    | main:744 |   Processed 20/32 in batch 69
2026-08-17 02:05:30,061 | DEBUG    | main:744 |   Processed 25/32 in batch 69
2026-08-17 02:05:30,061 | DEBUG    | main:744 |   Processed 30/32 in batch 69
2026-08-17 02:05:30,061 | INFO     | main:670 | Processing batch 70/282 (32 profiles)...
2026-08-17 02:06:12,999 | DEBUG    | main:744 |   Processed 5/32 in batch 70
2026-08-17 02:06:12,999 | DEBUG    | main:744 |   Processed 10/32 in batch 70
2026-08-17 02:06:13,000 | DEBUG    | main:744 |   Processed 15/32 in batch 70
2026-08-17 02:06:13,000 | DEBUG    | main:744 |   Processed 20/32 in batch 70
2026-08-17 02:06:13,000 | DEBUG    | main:744 |   Processed 25/32 in batch 70
2026-08-17 02:06:13,001 | DEBUG    | main:744 |   Processed 30/32 in batch 70
2026-08-17 02:06:13,001 | INFO     | main:670 | Processing batch 71/282 (32 profiles)...
2026-08-17 02:06:55,933 | DEBUG    | main:744 |   Processed 5/32 in batch 71
2026-08-17 02:06:55,934 | DEBUG    | main:744 |   Processed 10/32 in batch 71
2026-08-17 02:06:55,934 | DEBUG    | main:744 |   Processed 15/32 in batch 71
2026-08-17 02:06:55,934 | DEBUG    | main:744 |   Processed 20/32 in batch 71
2026-08-17 02:06:55,935 | DEBUG    | main:744 |   Processed 25/32 in batch 71
2026-08-17 02:06:55,935 | DEBUG    | main:744 |   Processed 30/32 in batch 71
2026-08-17 02:06:55,935 | INFO     | main:670 | Processing batch 72/282 (32 profiles)...
2026-08-17 02:07:38,818 | DEBUG    | main:744 |   Processed 5/32 in batch 72
2026-08-17 02:07:38,819 | DEBUG    | main:744 |   Processed 10/32 in batch 72
2026-08-17 02:07:38,819 | DEBUG    | main:744 |   Processed 15/32 in batch 72
2026-08-17 02:07:38,820 | DEBUG    | main:744 |   Processed 20/32 in batch 72
2026-08-17 02:07:38,820 | DEBUG    | main:744 |   Processed 25/32 in batch 72
2026-08-17 02:07:38,820 | DEBUG    | main:744 |   Processed 30/32 in batch 72
2026-08-17 02:07:38,820 | INFO     | main:670 | Processing batch 73/282 (32 profiles)...
2026-08-17 02:08:21,716 | DEBUG    | main:744 |   Processed 5/32 in batch 73
2026-08-17 02:08:21,716 | DEBUG    | main:744 |   Processed 10/32 in batch 73
2026-08-17 02:08:21,717 | DEBUG    | main:744 |   Processed 15/32 in batch 73
2026-08-17 02:08:21,717 | DEBUG    | main:744 |   Processed 20/32 in batch 73
2026-08-17 02:08:21,717 | DEBUG    | main:744 |   Processed 25/32 in batch 73
2026-08-17 02:08:21,718 | DEBUG    | main:744 |   Processed 30/32 in batch 73
2026-08-17 02:08:21,718 | INFO     | main:670 | Processing batch 74/282 (32 profiles)...
2026-08-17 02:09:04,641 | DEBUG    | main:744 |   Processed 5/32 in batch 74
2026-08-17 02:09:04,642 | DEBUG    | main:744 |   Processed 10/32 in batch 74
2026-08-17 02:09:04,642 | DEBUG    | main:744 |   Processed 15/32 in batch 74
2026-08-17 02:09:04,642 | DEBUG    | main:744 |   Processed 20/32 in batch 74
2026-08-17 02:09:04,643 | DEBUG    | main:744 |   Processed 25/32 in batch 74
2026-08-17 02:09:04,643 | DEBUG    | main:744 |   Processed 30/32 in batch 74
2026-08-17 02:09:04,643 | INFO     | main:670 | Processing batch 75/282 (32 profiles)...
2026-08-17 02:09:47,558 | DEBUG    | main:744 |   Processed 5/32 in batch 75
2026-08-17 02:09:47,559 | DEBUG    | main:744 |   Processed 10/32 in batch 75
2026-08-17 02:09:47,559 | DEBUG    | main:744 |   Processed 15/32 in batch 75
2026-08-17 02:09:47,560 | DEBUG    | main:744 |   Processed 20/32 in batch 75
2026-08-17 02:09:47,560 | DEBUG    | main:744 |   Processed 25/32 in batch 75
2026-08-17 02:09:47,560 | DEBUG    | main:744 |   Processed 30/32 in batch 75
2026-08-17 02:09:47,560 | INFO     | main:670 | Processing batch 76/282 (32 profiles)...
2026-08-17 02:10:31,071 | DEBUG    | main:744 |   Processed 5/32 in batch 76
2026-08-17 02:10:31,072 | DEBUG    | main:744 |   Processed 10/32 in batch 76
2026-08-17 02:10:31,072 | DEBUG    | main:744 |   Processed 15/32 in batch 76
2026-08-17 02:10:31,072 | DEBUG    | main:744 |   Processed 20/32 in batch 76
2026-08-17 02:10:31,073 | DEBUG    | main:744 |   Processed 25/32 in batch 76
2026-08-17 02:10:31,073 | DEBUG    | main:744 |   Processed 30/32 in batch 76
2026-08-17 02:10:31,073 | INFO     | main:670 | Processing batch 77/282 (32 profiles)...
2026-08-17 02:11:13,964 | DEBUG    | main:744 |   Processed 5/32 in batch 77
2026-08-17 02:11:13,964 | DEBUG    | main:744 |   Processed 10/32 in batch 77
2026-08-17 02:11:13,965 | DEBUG    | main:744 |   Processed 15/32 in batch 77
2026-08-17 02:11:13,965 | DEBUG    | main:744 |   Processed 20/32 in batch 77
2026-08-17 02:11:13,965 | DEBUG    | main:744 |   Processed 25/32 in batch 77
2026-08-17 02:11:13,966 | DEBUG    | main:744 |   Processed 30/32 in batch 77
2026-08-17 02:11:13,966 | INFO     | main:670 | Processing batch 78/282 (32 profiles)...
2026-08-17 02:11:56,854 | DEBUG    | main:744 |   Processed 5/32 in batch 78
2026-08-17 02:11:56,855 | DEBUG    | main:744 |   Processed 10/32 in batch 78
2026-08-17 02:11:56,855 | DEBUG    | main:744 |   Processed 15/32 in batch 78
2026-08-17 02:11:56,855 | DEBUG    | main:744 |   Processed 20/32 in batch 78
2026-08-17 02:11:56,856 | DEBUG    | main:744 |   Processed 25/32 in batch 78
2026-08-17 02:11:56,856 | DEBUG    | main:744 |   Processed 30/32 in batch 78
2026-08-17 02:11:56,856 | INFO     | main:670 | Processing batch 79/282 (32 profiles)...
2026-08-17 02:12:39,778 | DEBUG    | main:744 |   Processed 5/32 in batch 79
2026-08-17 02:12:39,779 | DEBUG    | main:744 |   Processed 10/32 in batch 79
2026-08-17 02:12:39,779 | DEBUG    | main:744 |   Processed 15/32 in batch 79
2026-08-17 02:12:39,779 | DEBUG    | main:744 |   Processed 20/32 in batch 79
2026-08-17 02:12:39,780 | DEBUG    | main:744 |   Processed 25/32 in batch 79
2026-08-17 02:12:39,780 | DEBUG    | main:744 |   Processed 30/32 in batch 79
2026-08-17 02:12:39,780 | INFO     | main:670 | Processing batch 80/282 (32 profiles)...
2026-08-17 02:13:22,665 | DEBUG    | main:744 |   Processed 5/32 in batch 80
2026-08-17 02:13:22,665 | DEBUG    | main:744 |   Processed 10/32 in batch 80
2026-08-17 02:13:22,665 | DEBUG    | main:744 |   Processed 15/32 in batch 80
2026-08-17 02:13:22,666 | DEBUG    | main:744 |   Processed 20/32 in batch 80
2026-08-17 02:13:22,666 | DEBUG    | main:744 |   Processed 25/32 in batch 80
2026-08-17 02:13:22,666 | DEBUG    | main:744 |   Processed 30/32 in batch 80
2026-08-17 02:13:22,667 | INFO     | main:670 | Processing batch 81/282 (32 profiles)...
2026-08-17 02:14:05,441 | DEBUG    | main:744 |   Processed 5/32 in batch 81
2026-08-17 02:14:05,442 | DEBUG    | main:744 |   Processed 10/32 in batch 81
2026-08-17 02:14:05,442 | DEBUG    | main:744 |   Processed 15/32 in batch 81
2026-08-17 02:14:05,443 | DEBUG    | main:744 |   Processed 20/32 in batch 81
2026-08-17 02:14:05,443 | DEBUG    | main:744 |   Processed 25/32 in batch 81
2026-08-17 02:14:05,443 | DEBUG    | main:744 |   Processed 30/32 in batch 81
2026-08-17 02:14:05,443 | INFO     | main:670 | Processing batch 82/282 (32 profiles)...
2026-08-17 02:14:49,043 | DEBUG    | main:744 |   Processed 5/32 in batch 82
2026-08-17 02:14:49,044 | DEBUG    | main:744 |   Processed 10/32 in batch 82
2026-08-17 02:14:49,044 | DEBUG    | main:744 |   Processed 15/32 in batch 82
2026-08-17 02:14:49,044 | DEBUG    | main:744 |   Processed 20/32 in batch 82
2026-08-17 02:14:49,045 | DEBUG    | main:744 |   Processed 25/32 in batch 82
2026-08-17 02:14:49,045 | DEBUG    | main:744 |   Processed 30/32 in batch 82
2026-08-17 02:14:49,045 | INFO     | main:670 | Processing batch 83/282 (32 profiles)...
2026-08-17 02:15:32,565 | DEBUG    | main:744 |   Processed 5/32 in batch 83
2026-08-17 02:15:32,565 | DEBUG    | main:744 |   Processed 10/32 in batch 83
2026-08-17 02:15:32,566 | DEBUG    | main:744 |   Processed 15/32 in batch 83
2026-08-17 02:15:32,566 | DEBUG    | main:744 |   Processed 20/32 in batch 83
2026-08-17 02:15:32,566 | DEBUG    | main:744 |   Processed 25/32 in batch 83
2026-08-17 02:15:32,567 | DEBUG    | main:744 |   Processed 30/32 in batch 83
2026-08-17 02:15:32,567 | INFO     | main:670 | Processing batch 84/282 (32 profiles)...
2026-08-17 02:16:16,069 | DEBUG    | main:744 |   Processed 5/32 in batch 84
2026-08-17 02:16:16,069 | DEBUG    | main:744 |   Processed 10/32 in batch 84
2026-08-17 02:16:16,070 | DEBUG    | main:744 |   Processed 15/32 in batch 84
2026-08-17 02:16:16,070 | DEBUG    | main:744 |   Processed 20/32 in batch 84
2026-08-17 02:16:16,070 | DEBUG    | main:744 |   Processed 25/32 in batch 84
2026-08-17 02:16:16,071 | DEBUG    | main:744 |   Processed 30/32 in batch 84
2026-08-17 02:16:16,071 | INFO     | main:670 | Processing batch 85/282 (32 profiles)...
2026-08-17 02:16:59,622 | DEBUG    | main:744 |   Processed 5/32 in batch 85
2026-08-17 02:16:59,623 | DEBUG    | main:744 |   Processed 10/32 in batch 85
2026-08-17 02:16:59,623 | DEBUG    | main:744 |   Processed 15/32 in batch 85
2026-08-17 02:16:59,623 | DEBUG    | main:744 |   Processed 20/32 in batch 85
2026-08-17 02:16:59,624 | DEBUG    | main:744 |   Processed 25/32 in batch 85
2026-08-17 02:16:59,624 | DEBUG    | main:744 |   Processed 30/32 in batch 85
2026-08-17 02:16:59,624 | INFO     | main:670 | Processing batch 86/282 (32 profiles)...
2026-08-17 02:17:43,068 | DEBUG    | main:744 |   Processed 5/32 in batch 86
2026-08-17 02:17:43,068 | DEBUG    | main:744 |   Processed 10/32 in batch 86
2026-08-17 02:17:43,068 | DEBUG    | main:744 |   Processed 15/32 in batch 86
2026-08-17 02:17:43,069 | DEBUG    | main:744 |   Processed 20/32 in batch 86
2026-08-17 02:17:43,069 | DEBUG    | main:744 |   Processed 25/32 in batch 86
2026-08-17 02:17:43,069 | DEBUG    | main:744 |   Processed 30/32 in batch 86
2026-08-17 02:17:43,070 | INFO     | main:670 | Processing batch 87/282 (32 profiles)...
2026-08-17 02:18:26,218 | DEBUG    | main:744 |   Processed 5/32 in batch 87
2026-08-17 02:18:26,219 | DEBUG    | main:744 |   Processed 10/32 in batch 87
2026-08-17 02:18:26,219 | DEBUG    | main:744 |   Processed 15/32 in batch 87
2026-08-17 02:18:26,219 | DEBUG    | main:744 |   Processed 20/32 in batch 87
2026-08-17 02:18:26,220 | DEBUG    | main:744 |   Processed 25/32 in batch 87
2026-08-17 02:18:26,220 | DEBUG    | main:744 |   Processed 30/32 in batch 87
2026-08-17 02:18:26,220 | INFO     | main:670 | Processing batch 88/282 (32 profiles)...
2026-08-17 02:19:09,262 | DEBUG    | main:744 |   Processed 5/32 in batch 88
2026-08-17 02:19:09,262 | DEBUG    | main:744 |   Processed 10/32 in batch 88
2026-08-17 02:19:09,263 | DEBUG    | main:744 |   Processed 15/32 in batch 88
2026-08-17 02:19:09,263 | DEBUG    | main:744 |   Processed 20/32 in batch 88
2026-08-17 02:19:09,263 | DEBUG    | main:744 |   Processed 25/32 in batch 88
2026-08-17 02:19:09,264 | DEBUG    | main:744 |   Processed 30/32 in batch 88
2026-08-17 02:19:09,264 | INFO     | main:670 | Processing batch 89/282 (32 profiles)...
2026-08-17 02:19:52,311 | DEBUG    | main:744 |   Processed 5/32 in batch 89
2026-08-17 02:19:52,311 | DEBUG    | main:744 |   Processed 10/32 in batch 89
2026-08-17 02:19:52,312 | DEBUG    | main:744 |   Processed 15/32 in batch 89
2026-08-17 02:19:52,312 | DEBUG    | main:744 |   Processed 20/32 in batch 89
2026-08-17 02:19:52,313 | DEBUG    | main:744 |   Processed 25/32 in batch 89
2026-08-17 02:19:52,313 | DEBUG    | main:744 |   Processed 30/32 in batch 89
2026-08-17 02:19:52,313 | INFO     | main:670 | Processing batch 90/282 (32 profiles)...
2026-08-17 02:20:35,402 | DEBUG    | main:744 |   Processed 5/32 in batch 90
2026-08-17 02:20:35,402 | DEBUG    | main:744 |   Processed 10/32 in batch 90
2026-08-17 02:20:35,403 | DEBUG    | main:744 |   Processed 15/32 in batch 90
2026-08-17 02:20:35,403 | DEBUG    | main:744 |   Processed 20/32 in batch 90
